<tag>  vz7.189.x     vz7.190.x     SUBJECT
match  847d91dc8e6c  8ad723925981  ve/netfilter: Implement net_ipt_permitted() etc
match  3e502641729a  5c932d913f04  ve/netfilter: Add pernet permission checks in ip_tables
match  5e7ebbd9f834  8ae2d2627e56  ve/netfilter: Implement pernet expect_max / virtualize "net.netfilter.nf_conntrack_expect_max" sysctl
match  d8873a6e10d0  da2609b129f2  ve/netfilter: Implement pernet net->ct.max / virtualize "nf_conntrack_max" sysctl
match  b971f3cf8b84  753f932b366d  ve/netfilter: Add autoloading of sockopt modules
match  f50ae7b1be03  7d1c19e4c9ea  ve/netfilter/cred: add ve_capable to check capabilities relative to the current VE (v2)
match  6bdb160333f7  afbfeb938a1e  ve/netfilter: Check for permittions while looking for target and match
match  e10334050e10  96a8c7599d5e  ve/netfilter: ve_printk for "nf_conntrack: table full"
match  c74f585ced0b  71cba0ceffa9  ve/netfilter: allow adding matches from the container initial user namespace
match  a4c123362811  0bd4bcdbb88d  ve/netfilter: get UID and GID from container user ns on rule match
match  0e823d7f08e9  d9007785a3fd  ms/netfilter: x_tables: check for bogus target offset
match  e1665f3fa6c1  816c33bfaf25  ve/netfilter: use ve_printk for BUGPRINT in ebtables
match  3756ee7de34f  ad8171df3c59  ve/netfilter: rectify nflog inside CT
match  d426ce74145f  4ae0dd0bd5f1  ve/netfilter: rectify ebtlog inside CT
match  d498d2e93203  8b9ea887331e  netfilter/x_tables: account entry offsets allocations
match  6df0ceaf45d1  fdcfd5a4323a  ms/netfilter: nfnetlink: correctly validate length of batch messages
match  81efde175798  a081420e3c95  ms/netfilter: x_tables: avoid warn and OOM killer on vmalloc call
match  208ecc0c3a8a  f200b53e5cd3  ms/bridge: drop netfilter fake rtable unconditionally
match  26d54c40a72f  559f9b27c80d  netfilter: ve_ipt_permitted() helper introduced
match  3d15c3aa094a  70c914598a68  netfilter: check per-ve netfilter status on actual operation
match  db4937853538  547f59b25a88  netfilter: always create per-net "filter" tables objects
match  2c7a789650bd  7b7f71a4d9c8  netfilter: always create netfilter per-net objects for ipv4/ipv6
match  98bfd9a8fae8  11d676d319ac  ms/netfilter: Allow xt_owner in any user namespace
match  74782aa26943  dd27fec589d5  config.OpenVZ: enable netfilter module xt_match_wdog_tmo
match  e440f57cc09f  65919602b2ec  ms/netfilter: Restore xt_connlimit version 0
match  2b1a4f53fc25  d805480c3308  ve/nf_conntrack: allow expose of priviledged sysctl inside containers
match  6c29cda32b80  c5f7b32245e2  ve/nf_conntrack: expose "nf_conntrack_max" in containers
match  dee48df3d354  cf1b4ffab840  ve/nf_conntrack: expose "nf_conntrack_acct" in contaners
match  ab1581d0efc8  19e16fa6cc5a  ve/nf_conntrack: expose "nf_conntrack_events*" in contaners
match  b32c062103ba  01270b2a5586  net: Primitives to enable conntrack allocation
match  783872817535  febfc8e59969  net: Mark conntrack users in xtables
match  88c2fcfa9df7  4620f9974467  net: Mark conntrack users in nftables
match  d389de639332  34c0d645ba05  net: Add dependence xt_socket match on nf_conntrack_ipv4
match  5b53337ba983  81d594a0a43a  netlink: allow to set peeking offset for sockets
match  1308c086c7b9  f81f7a33fedf  netlink: add an ability to restore messages in a receive queue
match  09a770c997a2  91e3bf38200c  netlink/diag: report flags for netlink sockets
match  9f76623ad147  97675cf872de  ve/netlink: allow messages with family PF_BRIDGE type RTM_xxxNEIGH in CT
match  17f5335c6642  850b5a6ce7ba  ms/netlink: fix an use-after-free issue for nlk groups
match  1a24342a4405  1b91548c6118  ub: Add pty accounting
match  d179c5cc3131  6a20b61b33af  ub: Add flock accounting
match  bf0897d2c7e2  10b0432c8c1f  ub: Show ub memory on sysrq mem show
match  4beeccbf2f98  dfa067053234  ub: Account file struct
match  93d24f744c55  23be241718fd  ub: Add address_space::dirtied_ub
match  0d1a228e90b7  111389a5b2a6  ub: Split meminfo_proc_show()
match  f7bf4d4975b7  626ff504de71  ve/proc: Port diff-ve-proc-add-buffers-field-to-meminfo
match  ee417430e88b  b3b54d9d8f55  ub: Show task ub info in /proc/[pid]/status etc
match  b182ee47d119  b1600b0fe343  ub: Account siginfo
match  d7c654b4dd06  8ee24d17524f  ub: Set ub0 to do softirq
match  2b0ceb715da7  522ee9c285bd  ub: Add dirty page accounting
match  494af05d15a0  78bd85664208  ub: Execute posix timers in ub0
match  de9dfda70e81  da834461f7c0  ub: Track task mm ub
match  04ab93706a45  cd2ad121d9cc  ubc: initial patch
match  2ba50f7ea8b6  459019bc0d71  ub/netfilter: account x_tables to ub
match  9485971baa75  8311be1deec6  mm/bc: Port diff-bc-shmem-fix-accounting-on-error-path
match  08b15b9b045b  9b3330f4d782  ub/memcg: introduce ub_total_pages
match  b2d04ed6b092  26bbeb4bf316  ub: ressurrect ioprio_set IOPRIO_WHO_UBC
match  d6868ee075aa  a41fda61f2de  ub: ressurrect iostat and ioprio reporting
match  dd1117e54b3d  1d722660825a  ub/fs: account writeback io
match  4cef08fc5283  5ce3947d83f6  ub/fs: resurrect sync accounting
match  39193508f75c  1a7d54dc32ea  ub: sync exec_ub on fork
match  e4de82527158  c602485a19a1  ubc: proc show stats in ve user ns
match  6a8c7f8c7185  0524e45bc142  ub/fs/writeback: per-CT fs writeback
match  398625eff058  6f5d8e6abe7d  ve/fs/sync: per containter sync and syncfs
match  ab0ce6d92ded  42601c1a0c0e  ub: show swapin/out in /proc/bc/<bc>/vmaux
match  da8f748bd21b  558b47c625ad  ub: add heuristic check for memory overcommit
match  40290532bd0a  5e9327c08d32  vznetstat: apply vznetstat patches from 2.6.32 as is
match  bd9ac67d963b  d59d82758e8c  vznetstat: Port diff-vznetstat-support-of-resetting-of-traffic-statistics-on-running-CTs
match  f69220f1c185  5842d6493482  vzlist: add vzlist from 2.6.32-x as is
match  e72717783215  e71ceea4fb08  dummy: add dummy modules for service vz init script
match  f16b8d9da1b7  fe9a21fcb038  ms/mm: save soft-dirty bits on swapped pages
match  08bd3dff3f81  86bd429ac384  ms/kmemcg: don't allocate extra memory for root memcg_cache_params
match  9a6ebe7b4d06  9c248b9533d4  ms/mm: softdirty: clear VM_SOFTDIRTY flag inside clear_refs_write() instead of clear_soft_dirty()
match  298d95209b95  edc2425cde72  ms/mm: softdirty: keep bit when zapping file pte
match  81c26cbc2f57  4ddb1fdf769c  rh/mm: Drop off Live Kernel Self Migration (TRACK_DIRTY_PAGES)
match  9d9af492a0cb  c7f8589bec15  mm: Add oom_group to set custom oom_score_adj
match  1e4da3faa66b  2b005d3d40e8  mm: Do not leak node data to CT's /proc/vmstat
match  948b77accb6d  18db20bbbeb5  mm/swap: comment about managing swap inside a CT
match  0f3a74d24001  248a9020e9b6  mm/swap: do not uncharge on reuse_swap_page
match  b16cd870f40e  3ef50214ace2  mm/fuse/oom: Show writeback_temp stats in oom message
match  4f283d2cb578  e24f107957c4  mm: add independed bio pool for swapout
match  1fae7e27c582  2916e042f503  mm: make task with TIF_MEMDIE die faster
match  340e38d62838  9f0ab4ce3a3a  ms/super: fix calculation of shrinkable objects for small numbers
match  deeadff80bd9  1fc9110b50ec  ms/dentry: move to per-sb LRU locks
match  547bf10a441e  f28701c031a8  ms/dcache: remove dentries from LRU before putting on dispose list
match  e08624e12078  86ad8e773fcf  ms/mm: new shrinker API
match  376df8e8d96a  04a06caddb40  ms/shrinker: convert superblock shrinkers to new API
match  226c489794ac  c1be6deb5ec0  ms/inode: convert inode lru list to generic lru list code.
match  6d5fec247ee6  34aff2b6a366  ms/inode: move inode to a different list inside lock
match  428e2070e572  2e64d06ec03c  ms/shrinker: add node awareness
match  f0acb58b5f17  3e9477b9a86b  ms/vmscan: per-node deferred work
match  46e31f4854fe  71a27bd2702a  ms/fs: convert fs shrinkers to new scan/count API
match  06d7ba8c92de  a7ac61a5ccfe  ms/drivers: convert shrinkers to new count/scan API
match  f95301c9a5c7  b50e308749a8  ms/hugepage: convert huge zero page shrinker to new shrinker API
match  d0d6d004ff0e  e2d09160afc6  ms/shrinker: convert remaining shrinkers to count/scan API
match  129026a056cd  17026c012180  md/raid5: use new shrinker API
match  b2f1eccf86b4  1f78cfbf886b  ms/shrinker: Kill old ->shrink API.
match  824073aac7a7  b294c5851bbc  ms/dcache: convert to use new lru list infrastructure
match  06041ea5fecd  6df288303dcc  ms/list_lru: remove special case function list_lru_dispose_all.
match  f7b22625833b  e50956a275cd  ms/fs: convert inode and dentry shrinking to be node aware
match  4db4e4c85665  912e34aecca3  mm: workingset: convert shrinker to count/scan API
match  9ba71ce36758  a793c12845ae  ms/list_lru: dynamically adjust node arrays
match  67b8fffdbf17  9ba95d0be605  ms/super: fix for destroy lrus
match  dbc3b8804d54  ad55e653b96c  ms/fs/super.c: fix lru_list leak for real
match  714854e4e292  5263162c9ee5  ms/vfs: fix dentry LRU list handling and nr_dentry_unused accounting
match  aaa96ac61622  7debd7d9d832  ms/memcg: use css_get() in sock_update_memcg()
match  b7be17597833  4394f6877412  ms/memcg: use css_get/put when charging/uncharging kmem
match  fb991decbaae  fd8cf8b3b959  ms/memcg: use css_get/put for swap memcg
match  5610f1dcfbd8  be3fe11c8089  ms/memcg: don't need to get a reference to the parent
match  509382db526d  8095b39388fc  ms/memcg: kill memcg refcnt
match  d47eb9dbde97  3fb3d58f90e1  ms/memcg: don't need to free memcg via RCU or workqueue
match  b05b9e49d500  c204a4e03b06  ms/memcg, kmem: use is_root_cache instead of hard code
match  5f8f06583dd8  04d73184207a  ms/slub: adjust memcg caches when creating cache alias
match  ced2bc616da2  91a015aec956  ms/slub: rework sysfs layout for memcg caches
match  dd9c4ae00e47  b914e4ccf5ad  ms/sl[au]b: charge slabs to kmemcg explicitly
match  f63ea2b99a1c  9866e787db84  ms/slob: Rework #ifdeffery in slab.h
match  de7d3f7e0e98  2b511f73cda2  ms/mm/sl[aou]b: Move kmallocXXX functions to common code
match  5616868e594e  579c1a42914c  ms/memcg, slab: merge memcg_{bind,release}_pages to memcg_{un}charge_slab
match  def58fc3184d  107212cdd2fb  ms/memcg: get rid of memcg_create_cache_name
match  9cf10eade870  d02b91b652ec  ms/memcg: memcg_kmem_create_cache: make memcg_name_buf statically allocated
match  995af333e745  e0916c22de82  ms/memcg: cleanup kmem cache creation/destruction functions naming
match  176e05336dec  af241b997616  ms/slab: delete cache from list after __kmem_cache_shutdown succeeds
match  6aa2e12f6a26  c8275ec55bc9  ms/mm: vmscan: call NUMA-unaware shrinkers irrespective of nodemask
match  2be1210aef53  728acae3bf3f  ms/mm: vmscan: respect NUMA policy mask when shrinking slab on direct reclaim
match  e599a86f2632  3056e0e12cee  ms/mm: vmscan: move call to shrink_slab() to shrink_zones()
match  906f9f9a7e42  f68b7c34c3c6  ms/mm: vmscan: remove shrink_control arg from do_try_to_free_pages()
match  6a7052aa2b48  5329121629d7  ms/memcg: move memcg_{alloc,free}_cache_params to slab_common.c
match  bb81241f60de  bb793945f1b2  ms/memcg: don't call memcg_update_all_caches if new cache id fits
match  e369f26aa65f  a8855987a823  ms/memcg: move memcg_update_cache_size to slab_common.c
match  e329996aa555  aaffed94622a  ms/memcg: zap memcg_can_account_kmem
match  1e7b75a2177d  c9e2d3efaf84  ms/mm/slab: Sharing s_next and s_stop between slab and slub
match  3c99a3efcd50  49e47a14eea6  ms/mm/slab: Give s_next and s_stop slab-specific names
match  72d275882e41  abf8479ee827  ms/slab: print slabinfo header in seq show
match  4c186fe6d7ad  72628059c780  ms/memcg: use generic slab iterators for showing slabinfo
match  5d4c95caf0a7  3672d0ece0c9  ms/memcg: fix possible use-after-free in memcg_kmem_get_cache()
match  db1483dba141  a9376cc1266b  ms/memcg: zap __memcg_{charge,uncharge}_slab
match  2726fb7365ac  8442505c8988  ms/memcg: zap memcg_name argument of memcg_create_kmem_cache
match  f03937c96ac0  9008a661d0d2  ms/slub: fix memcg_propagate_slab_attrs
match  7db20907ac43  e029faef5749  ms/slub: use sysfs'es release mechanism for kmem_cache
match  c0cbe604b386  f0ed6ef363cc  ms/memcg: zap memcg_slab_caches and memcg_slab_mutex
match  2662eb194f1b  bbd110e4eb83  ms/mm: vmscan: invoke slab shrinkers from shrink_zone()
match  92b9346948f7  55a9290974f0  ms/list_lru: introduce list_lru_shrink_{count,walk}
match  132c30e5f750  1b62570d3ce1  ms/fs: consolidate {nr,free}_cached_objects args in shrink_control
match  ca874ecc6a00  5b228016fecd  ms/vmscan: per memory cgroup slab shrinkers
match  80b63147c602  120cd468bdc2  ms/memcg: rename some cache id related variables
match  604fe05f5eb3  d47e3fa2aaae  ms/memcg: add rwsem to synchronize against memcg_caches arrays relocation
match  a0fc6f141e09  c5166924b8cd  ms/list_lru: get rid of ->active_nodes
match  d5822f8c085f  0ee988e37679  ms/list_lru: organize all list_lrus to list
match  e0ca769709ff  acdc3332c4c2  ms/list_lru: introduce per-memcg lists
match  85674c99087a  c0a7818222f2  ms/fs: make shrinker memcg aware
match  a5b00f2aaf39  b79d017ec2a2  ms/mm/slab_common: move kmem_cache definition to internal header
match  3ec8e402a565  116f2fcd7267  ms/slab: embed memcg_cache_params to kmem_cache
match  e1135445f88e  844eae545062  ms/slab: link memcg caches of the same kind into a list
match  ce65a81e7700  5ff0361db682  ms/memcg: free memcg_caches slot on css offline
match  3e6ca552d544  555e08f533a9  ms/list_lru: add helpers to isolate items
match  6615cf8ebefa  d0efb6c8f271  ms/memcg: reparent list_lrus and free kmemcg_id on css offline
match  3a79d71c23e9  94bbad7bf704  ms/slub: fix off by one in number of slab tests
match  5efe98fea897  c14cc757b4ec  ms/slub: never fail to shrink cache
match  84f5e43c752e  f3d2de9e10ae  ms/slub: make dead caches discard free slabs immediately
match  dd1b1b8d7226  e07d5e25b263  ms/memcg: port low limit
match  0d4f01a34b9a  aeef21c71b3a  ms/fs/ocfs2: copy fs uuid to superblock
match  be8782d6e06b  882b9687b91b  ms/cleancache: zap uuid arg of cleancache_init_shared_fs
match  b7d4d4eb45c9  bdcb58424462  ms/cleancache: forbid overriding cleancache_ops
match  9048bf54a554  c7d559b2786a  ms/cleancache: remove limit on the number of cleancache enabled filesystems
match  e57431ced2e7  6d7a26854b3e  mm/vmscan: Introduce PF_MEMCG_RECLAIM task flag to identify memcg reclaim.
match  197f6738d426  740d8f43d19b  mm: introduce transcendent file cache
match  6efa7be490e2  1dcfa7f43c62  memcg: allow to disable cleancache per memcg
match  d0c5fea9a9e0  17e8b094ab99  mm/frontswap: invalidate expired data on a dup-store failure
match  c605a9232588  a100daaf8bb0  mm: transcendent swap cache
match  4c78153ccb1c  7833c880dd48  meminfo: show size of tcache
match  be08a4f2bf40  60b6f9b15bd0  meminfo: show size of tswap
match  3e6854ea8d3e  17865f1d6169  fs/cleancache: fix data invalidation in the cleancache during direct_io
match  461ed253cf62  f19f519b6ba2  cleancache: avoid pointless cleancache_invalidate_inode() calls.
match  b74f1a9f0c46  6d1e129647de  ve/mm/cleancache: count only successful put in the cleancache_puts counter
match  c4bb7a3f6949  0037a48c6be5  tswap: Add optimization for zero-filled pages
match  531aa7269fd2  b177c922b0bc  ms/mm/vmscan.c: don't forget to free shrinker->nr_deferred
match  e0f2a937a007  a789fc51557b  mm/memcg: remove memcg from kmemcg_sharers list on css free
match  60c4f1f9c02a  b4e46b8ae4cf  ms/mm/memcg: do not use vmalloc for mem_cgroup allocations
match  33397ff415bc  3715a4d9b9f6  memcg: add oom_guarantee
match  f730b3e924f7  6b58026cea2b  memcg: count oom kills
match  44a46a27faa7  6f001eb3c187  ms/memcg: port memory.high
match  c006bc3ec757  c7a408f2301c  ms/memcg: do not call high reclaim if !__GFP_WAIT
match  016705acf9c9  3c2b2e457a96  ms/memcg: issue memory.high reclaim after refilling percpu stock
match  4feb2eaa4118  52c133330ce8  ms/headers: Support GCC 5
match  070251f8d192  fa15228cf961  mm: Port diff-mm-add-sysctl-vm.force_scan_thresh
match  d70b69ff89e7  fca6d4a98e32  mm/compaction: fix too_many_isolated()
match  eef6c7bd7cb3  aba3825d2430  ms/mm/vmscan: never isolate more pages than necessary
match  ac05974348a5  e6053f052c80  ms/mm/vmalloc: use wrapper function get_vm_area_size to caculate size of vm area
match  7b4b2daf0f20  43132d514f3b  ms/MIPS: Use NUMA_NO_NODE instead of -1 for node ID.
match  ee93c4af5551  ccddc49b6417  ms/mm: move slab related stuff from util.c to slab_common.c
match  8353a497db4e  1cbfd45b6962  ms/mm: slub: SLUB_DEBUG=n: use the same alloc/free hooks as for SLUB_DEBUG=y
match  879b54e72bed  70f03d8e3f6b  ms/kasan: add kernel address sanitizer infrastructure
match  f5b48ddc23dc  0834468afd44  ms/kasan: disable memory hotplug
ok     38019a18ba10  c6bcd41d7898  ms/x86_64: add KASan support
match  c58b2e36be97  c601008944c4  ms/mm: page_alloc: add kasan hooks on alloc and free paths
match  85ac24500b25  211d69caa9b4  ms/mm: slub: introduce virt_to_obj function
match  cf9afefe7f25  c4e7b3d2935b  ms/mm: slub: share object_err function
match  4d5465a41291  1175ad1413e3  ms/mm: slub: introduce metadata_access_enable()/metadata_access_disable()
match  c3ee1e14687d  954ab0efb795  ms/mm: slub: add kernel address sanitizer support for slub allocator
match  1a99c64632a5  dda00c42d050  ms/fs: dcache: manually unpoison dname after allocation to shut up kasan's reports
match  df7b6f8fe7ad  3a97ba9833ee  ms/kmemleak: disable kasan instrumentation for kmemleak
match  a488d6955aec  b9c17e7f194b  ms/lib: add kasan test module
match  06d45821cc4a  d9f01f9ac92d  ms/x86_64: kasan: add interceptors for memset/memmove/memcpy functions
