# command:
# git-check-rebase --meta rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.meta --rows-hide-level show_all --columns full vz7.188.x:rh7-3.10.0-1160.66.1.el7..rh7-3.10.0-1160.66.1.vz7.188.11 vz7.189.x:rh7-3.10.0-1160.76.1.el7..2a709cd369f2 > rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.log
#

<tag>  vz7.188.x     vz7.189.x     SUBJECT
match  e2c09ff56237  9b6343741760  ms/netfilter: Add {ipt,ip6t}_osf aliases for xt_osf
match  9ff01b956aa4  c694d5cf77fd  ve/netfilter: Basic ve transformations
match  b3f5cfe4b040  d1d466a4c093  ve/netfilter: Restore revision 0 "iprange" match support
match  6ca2495817cb  e6be77d7ef4f  ve/netfilter: Restore revision 0 "mark" match and "MARK" target support
match  222e6e0d45e4  14b66fe4407c  ve/netfilter: Restore revision 0 "tos" match support
match  a931e5e2d595  cb96396e5063  ve/netfilter: Restore revision 0 "TOS" target support
match  dd40cd7a241d  35d862306dd8  ve/netfilter: Restore revision 0 "connmark" match / "CONNMARK" target support
match  1cb40b16b4b9  b7915bd68c93  ve/netfilter: MARK -- drop off @table entity to support rhel5 containers, v2
match  51c7cb8e4ccc  5a71bd009920  ve/netfilter: Restore revision 0 "owner" match support
match  dff09fcf3980  c30834beed9a  ve/netfilter: Restore revision 0 "conntrack" match support
match  a7ec8803b2b8  e48a10d0217c  ve/netfilter: Implement ip_conntrack_disable_ve0 module option
match  54ccef4d921d  847d91dc8e6c  ve/netfilter: Implement net_ipt_permitted() etc
match  afbfc7fa3b40  3e502641729a  ve/netfilter: Add pernet permission checks in ip_tables
match  f47d68243b09  5e7ebbd9f834  ve/netfilter: Implement pernet expect_max / virtualize "net.netfilter.nf_conntrack_expect_max" sysctl
match  d4c5d823e963  d8873a6e10d0  ve/netfilter: Implement pernet net->ct.max / virtualize "nf_conntrack_max" sysctl
match  16a1093ff1ba  b971f3cf8b84  ve/netfilter: Add autoloading of sockopt modules
match  64531341e6f6  f50ae7b1be03  ve/netfilter/cred: add ve_capable to check capabilities relative to the current VE (v2)
match  cd000cb9a85e  6bdb160333f7  ve/netfilter: Check for permittions while looking for target and match
match  e526297e16a6  e10334050e10  ve/netfilter: ve_printk for "nf_conntrack: table full"
match  90a8b72d7bcd  c74f585ced0b  ve/netfilter: allow adding matches from the container initial user namespace
match  364bc294ccd3  a4c123362811  ve/netfilter: get UID and GID from container user ns on rule match
match  7536a2059ce9  0e823d7f08e9  ms/netfilter: x_tables: check for bogus target offset
match  f2e24ad717bc  e1665f3fa6c1  ve/netfilter: use ve_printk for BUGPRINT in ebtables
match  2bff5c8b66e6  3756ee7de34f  ve/netfilter: rectify nflog inside CT
match  c0ca99615735  d426ce74145f  ve/netfilter: rectify ebtlog inside CT
match  32528c3e4c41  d498d2e93203  netfilter/x_tables: account entry offsets allocations
match  e0f79fb85e74  6df0ceaf45d1  ms/netfilter: nfnetlink: correctly validate length of batch messages
match  0a4c96e86cdd  81efde175798  ms/netfilter: x_tables: avoid warn and OOM killer on vmalloc call
match  e0d5f42ddccb  208ecc0c3a8a  ms/bridge: drop netfilter fake rtable unconditionally
match  6c212f21f8db  26d54c40a72f  netfilter: ve_ipt_permitted() helper introduced
match  ac7463c2911d  3d15c3aa094a  netfilter: check per-ve netfilter status on actual operation
match  d8c1ab94f607  db4937853538  netfilter: always create per-net "filter" tables objects
match  abd5552a2f1e  2c7a789650bd  netfilter: always create netfilter per-net objects for ipv4/ipv6
match  3c02f614abc1  98bfd9a8fae8  ms/netfilter: Allow xt_owner in any user namespace
match  d7b195cc5665  74782aa26943  config.OpenVZ: enable netfilter module xt_match_wdog_tmo
match  c43ad002d14c  e440f57cc09f  ms/netfilter: Restore xt_connlimit version 0
match  344817708bf6  2b1a4f53fc25  ve/nf_conntrack: allow expose of priviledged sysctl inside containers
match  d9c8c4936256  6c29cda32b80  ve/nf_conntrack: expose "nf_conntrack_max" in containers
match  0afce2fc3ff5  dee48df3d354  ve/nf_conntrack: expose "nf_conntrack_acct" in contaners
match  2b3b94672b33  ab1581d0efc8  ve/nf_conntrack: expose "nf_conntrack_events*" in contaners
match  1b4a3fb1dd2b  b32c062103ba  net: Primitives to enable conntrack allocation
match  88b09e6dc80f  783872817535  net: Mark conntrack users in xtables
match  9ed6c2a9306a  88c2fcfa9df7  net: Mark conntrack users in nftables
match  f104aef10f08  d389de639332  net: Add dependence xt_socket match on nf_conntrack_ipv4
match  4c512c02c821  5b53337ba983  netlink: allow to set peeking offset for sockets
match  0782490d859f  1308c086c7b9  netlink: add an ability to restore messages in a receive queue
match  640d744b1f04  09a770c997a2  netlink/diag: report flags for netlink sockets
match  292220b7eba7  9f76623ad147  ve/netlink: allow messages with family PF_BRIDGE type RTM_xxxNEIGH in CT
match  27d9797ada13  17f5335c6642  ms/netlink: fix an use-after-free issue for nlk groups
match  dd5109d0a557  1a24342a4405  ub: Add pty accounting
match  72b6b62c1adc  d179c5cc3131  ub: Add flock accounting
match  55748f4d0878  bf0897d2c7e2  ub: Show ub memory on sysrq mem show
match  dad45a29a325  4beeccbf2f98  ub: Account file struct
match  64872bc671f9  93d24f744c55  ub: Add address_space::dirtied_ub
match  5829a0712d9e  0d1a228e90b7  ub: Split meminfo_proc_show()
match  7622f26715cc  f7bf4d4975b7  ve/proc: Port diff-ve-proc-add-buffers-field-to-meminfo
match  93b26e061e75  ee417430e88b  ub: Show task ub info in /proc/[pid]/status etc
match  5383ec26fcbf  b182ee47d119  ub: Account siginfo
match  f17ca25e0fdd  d7c654b4dd06  ub: Set ub0 to do softirq
match  71e9fb5e3ad5  2b0ceb715da7  ub: Add dirty page accounting
match  aaa5e443c6e5  494af05d15a0  ub: Execute posix timers in ub0
match  889d219085f7  de9dfda70e81  ub: Track task mm ub
ok     027cebd2f36c  04ab93706a45  ubc: initial patch
match  324084044a51  2ba50f7ea8b6  ub/netfilter: account x_tables to ub
match  bfc3722a77ac  9485971baa75  mm/bc: Port diff-bc-shmem-fix-accounting-on-error-path
match  7108334bd097  08b15b9b045b  ub/memcg: introduce ub_total_pages
match  0a670253b24d  b2d04ed6b092  ub: ressurrect ioprio_set IOPRIO_WHO_UBC
match  4dcc948cb652  d6868ee075aa  ub: ressurrect iostat and ioprio reporting
match  83cc5fa0827b  dd1117e54b3d  ub/fs: account writeback io
match  41cd662ee711  4cef08fc5283  ub/fs: resurrect sync accounting
match  a6a869fa6cf9  39193508f75c  ub: sync exec_ub on fork
match  4138628068ca  e4de82527158  ubc: proc show stats in ve user ns
match  c31d23b65082  6a8c7f8c7185  ub/fs/writeback: per-CT fs writeback
match  aae493baab65  398625eff058  ve/fs/sync: per containter sync and syncfs
match  c3d34c9fb9ee  ab0ce6d92ded  ub: show swapin/out in /proc/bc/<bc>/vmaux
match  6134da3d70c2  da8f748bd21b  ub: add heuristic check for memory overcommit
match  f7dcccf233e4  40290532bd0a  vznetstat: apply vznetstat patches from 2.6.32 as is
match  45b39aaa38dd  bd9ac67d963b  vznetstat: Port diff-vznetstat-support-of-resetting-of-traffic-statistics-on-running-CTs
match  edfd955fce24  f69220f1c185  vzlist: add vzlist from 2.6.32-x as is
match  7ba41f047208  e72717783215  dummy: add dummy modules for service vz init script
match  4f5d88312c2d  f16b8d9da1b7  ms/mm: save soft-dirty bits on swapped pages
match  fafffa25b2dc  08bd3dff3f81  ms/kmemcg: don't allocate extra memory for root memcg_cache_params
match  0e3ce5876418  9a6ebe7b4d06  ms/mm: softdirty: clear VM_SOFTDIRTY flag inside clear_refs_write() instead of clear_soft_dirty()
match  615454ef5821  298d95209b95  ms/mm: softdirty: keep bit when zapping file pte
match  b6b453578d91  81c26cbc2f57  rh/mm: Drop off Live Kernel Self Migration (TRACK_DIRTY_PAGES)
match  f0a29b3d8c97  9d9af492a0cb  mm: Add oom_group to set custom oom_score_adj
match  0a8ca1bbffd9  1e4da3faa66b  mm: Do not leak node data to CT's /proc/vmstat
match  42db02e92b72  948b77accb6d  mm/swap: comment about managing swap inside a CT
match  f81332f7e9eb  0f3a74d24001  mm/swap: do not uncharge on reuse_swap_page
match  0abcf62cca1d  b16cd870f40e  mm/fuse/oom: Show writeback_temp stats in oom message
match  f63f790bac42  4f283d2cb578  mm: add independed bio pool for swapout
match  c5071184144a  1fae7e27c582  mm: make task with TIF_MEMDIE die faster
match  a1ad897cc755  340e38d62838  ms/super: fix calculation of shrinkable objects for small numbers
match  e2edf59c7492  deeadff80bd9  ms/dentry: move to per-sb LRU locks
match  9aef18c003f6  547bf10a441e  ms/dcache: remove dentries from LRU before putting on dispose list
match  e06f7d3ee36d  e08624e12078  ms/mm: new shrinker API
match  53f1ef5b1463  376df8e8d96a  ms/shrinker: convert superblock shrinkers to new API
match  bda536473f30  226c489794ac  ms/inode: convert inode lru list to generic lru list code.
match  a796a7bbe1b2  6d5fec247ee6  ms/inode: move inode to a different list inside lock
match  a6f12c549cc6  428e2070e572  ms/shrinker: add node awareness
match  08b414ac3efc  f0acb58b5f17  ms/vmscan: per-node deferred work
match  71550a7e03d7  46e31f4854fe  ms/fs: convert fs shrinkers to new scan/count API
match  2ad156863603  06d7ba8c92de  ms/drivers: convert shrinkers to new count/scan API
match  b1405f2465d9  f95301c9a5c7  ms/hugepage: convert huge zero page shrinker to new shrinker API
match  fba710701211  d0d6d004ff0e  ms/shrinker: convert remaining shrinkers to count/scan API
match  893fd22c69dc  129026a056cd  md/raid5: use new shrinker API
match  e007ba55d1cd  b2f1eccf86b4  ms/shrinker: Kill old ->shrink API.
match  b3cba7fc5522  824073aac7a7  ms/dcache: convert to use new lru list infrastructure
match  30aa01ac4a75  06041ea5fecd  ms/list_lru: remove special case function list_lru_dispose_all.
match  0aabefdb0027  f7b22625833b  ms/fs: convert inode and dentry shrinking to be node aware
match  ac497b691632  4db4e4c85665  mm: workingset: convert shrinker to count/scan API
match  855219948628  9ba71ce36758  ms/list_lru: dynamically adjust node arrays
match  728d547608e9  67b8fffdbf17  ms/super: fix for destroy lrus
match  55b35b7d8a9e  dbc3b8804d54  ms/fs/super.c: fix lru_list leak for real
match  9c34bb2efdea  714854e4e292  ms/vfs: fix dentry LRU list handling and nr_dentry_unused accounting
match  480ef098dcc8  aaa96ac61622  ms/memcg: use css_get() in sock_update_memcg()
match  792f497fa7db  b7be17597833  ms/memcg: use css_get/put when charging/uncharging kmem
match  40a599ff0944  fb991decbaae  ms/memcg: use css_get/put for swap memcg
match  8f3607df959e  5610f1dcfbd8  ms/memcg: don't need to get a reference to the parent
match  28b4d1c92603  509382db526d  ms/memcg: kill memcg refcnt
match  7addb31d369c  d47eb9dbde97  ms/memcg: don't need to free memcg via RCU or workqueue
match  ef7c067357ff  b05b9e49d500  ms/memcg, kmem: use is_root_cache instead of hard code
match  68815c5d188e  5f8f06583dd8  ms/slub: adjust memcg caches when creating cache alias
match  baa2939260a5  ced2bc616da2  ms/slub: rework sysfs layout for memcg caches
match  7c023206b8a7  dd9c4ae00e47  ms/sl[au]b: charge slabs to kmemcg explicitly
match  95689dab6799  f63ea2b99a1c  ms/slob: Rework #ifdeffery in slab.h
match  7e19429d05a3  de7d3f7e0e98  ms/mm/sl[aou]b: Move kmallocXXX functions to common code
match  368a019c2ac6  5616868e594e  ms/memcg, slab: merge memcg_{bind,release}_pages to memcg_{un}charge_slab
match  e61ae3c65052  def58fc3184d  ms/memcg: get rid of memcg_create_cache_name
match  ca6a447c9abf  9cf10eade870  ms/memcg: memcg_kmem_create_cache: make memcg_name_buf statically allocated
match  b008016f19a9  995af333e745  ms/memcg: cleanup kmem cache creation/destruction functions naming
match  dea837c63e30  176e05336dec  ms/slab: delete cache from list after __kmem_cache_shutdown succeeds
match  e5983189bac0  6aa2e12f6a26  ms/mm: vmscan: call NUMA-unaware shrinkers irrespective of nodemask
match  bf65881527de  2be1210aef53  ms/mm: vmscan: respect NUMA policy mask when shrinking slab on direct reclaim
match  0d194f1b9652  e599a86f2632  ms/mm: vmscan: move call to shrink_slab() to shrink_zones()
match  7717710a9f2b  906f9f9a7e42  ms/mm: vmscan: remove shrink_control arg from do_try_to_free_pages()
match  ec495881326b  6a7052aa2b48  ms/memcg: move memcg_{alloc,free}_cache_params to slab_common.c
match  c0119edd9551  bb81241f60de  ms/memcg: don't call memcg_update_all_caches if new cache id fits
match  5c73951e8c86  e369f26aa65f  ms/memcg: move memcg_update_cache_size to slab_common.c
match  45a719d76083  e329996aa555  ms/memcg: zap memcg_can_account_kmem
match  6b5e243828e9  1e7b75a2177d  ms/mm/slab: Sharing s_next and s_stop between slab and slub
match  b8df45a2c84e  3c99a3efcd50  ms/mm/slab: Give s_next and s_stop slab-specific names
match  9ac160000ba9  72d275882e41  ms/slab: print slabinfo header in seq show
match  7ec3188ec438  4c186fe6d7ad  ms/memcg: use generic slab iterators for showing slabinfo
match  ca70ad73aeeb  5d4c95caf0a7  ms/memcg: fix possible use-after-free in memcg_kmem_get_cache()
match  1cccf4e6012c  db1483dba141  ms/memcg: zap __memcg_{charge,uncharge}_slab
match  d56a7fcc1c22  2726fb7365ac  ms/memcg: zap memcg_name argument of memcg_create_kmem_cache
match  543d5b4874c3  f03937c96ac0  ms/slub: fix memcg_propagate_slab_attrs
match  f625af6cf347  7db20907ac43  ms/slub: use sysfs'es release mechanism for kmem_cache
match  c3e9e3e8bd0e  c0cbe604b386  ms/memcg: zap memcg_slab_caches and memcg_slab_mutex
match  ff9026617115  2662eb194f1b  ms/mm: vmscan: invoke slab shrinkers from shrink_zone()
match  50e1f230641c  92b9346948f7  ms/list_lru: introduce list_lru_shrink_{count,walk}
match  a668caae28a2  132c30e5f750  ms/fs: consolidate {nr,free}_cached_objects args in shrink_control
match  8dfd87d259c0  ca874ecc6a00  ms/vmscan: per memory cgroup slab shrinkers
match  c7284b9fd07e  80b63147c602  ms/memcg: rename some cache id related variables
match  5b545e2404fd  604fe05f5eb3  ms/memcg: add rwsem to synchronize against memcg_caches arrays relocation
match  1c6c49b2b48c  a0fc6f141e09  ms/list_lru: get rid of ->active_nodes
match  08c6ddf4db6e  d5822f8c085f  ms/list_lru: organize all list_lrus to list
match  0030d1bf4411  e0ca769709ff  ms/list_lru: introduce per-memcg lists
match  eedbc3597a9e  85674c99087a  ms/fs: make shrinker memcg aware
match  7ca936aa644d  a5b00f2aaf39  ms/mm/slab_common: move kmem_cache definition to internal header
match  896ca5f29ecf  3ec8e402a565  ms/slab: embed memcg_cache_params to kmem_cache
match  6b3fd62859b3  e1135445f88e  ms/slab: link memcg caches of the same kind into a list
match  28bc5bb24bb3  ce65a81e7700  ms/memcg: free memcg_caches slot on css offline
match  ae2baa26f154  3e6ca552d544  ms/list_lru: add helpers to isolate items
match  b329ea1c782e  6615cf8ebefa  ms/memcg: reparent list_lrus and free kmemcg_id on css offline
match  d735640236ae  3a79d71c23e9  ms/slub: fix off by one in number of slab tests
match  db6ea3cf8f95  5efe98fea897  ms/slub: never fail to shrink cache
match  9a46c1054047  84f5e43c752e  ms/slub: make dead caches discard free slabs immediately
match  6b5c677bfeeb  dd1b1b8d7226  ms/memcg: port low limit
match  c94d8c4835f3  0d4f01a34b9a  ms/fs/ocfs2: copy fs uuid to superblock
match  be84b168890e  be8782d6e06b  ms/cleancache: zap uuid arg of cleancache_init_shared_fs
match  eefcf260840a  b7d4d4eb45c9  ms/cleancache: forbid overriding cleancache_ops
match  3cd1fc8921b4  9048bf54a554  ms/cleancache: remove limit on the number of cleancache enabled filesystems
match  414e3f64c585  e57431ced2e7  mm/vmscan: Introduce PF_MEMCG_RECLAIM task flag to identify memcg reclaim.
match  d93226f12a19  197f6738d426  mm: introduce transcendent file cache
match  3e82ab684827  6efa7be490e2  memcg: allow to disable cleancache per memcg
match  6c2cd61dc8eb  d0c5fea9a9e0  mm/frontswap: invalidate expired data on a dup-store failure
match  5fa55ad5638a  c605a9232588  mm: transcendent swap cache
match  53c7f0261056  4c78153ccb1c  meminfo: show size of tcache
match  e80f21320d41  be08a4f2bf40  meminfo: show size of tswap
match  b33b48a0960c  3e6854ea8d3e  fs/cleancache: fix data invalidation in the cleancache during direct_io
match  a409308e1909  461ed253cf62  cleancache: avoid pointless cleancache_invalidate_inode() calls.
match  2ad2ab49efde  b74f1a9f0c46  ve/mm/cleancache: count only successful put in the cleancache_puts counter
match  4359a34310a2  c4bb7a3f6949  tswap: Add optimization for zero-filled pages
match  b0d4bbd96c2c  531aa7269fd2  ms/mm/vmscan.c: don't forget to free shrinker->nr_deferred
match  0696b06845f1  e0f2a937a007  mm/memcg: remove memcg from kmemcg_sharers list on css free
match  6695945674a5  60c4f1f9c02a  ms/mm/memcg: do not use vmalloc for mem_cgroup allocations
match  d2921f77e482  33397ff415bc  memcg: add oom_guarantee
match  f43d507b15ce  f730b3e924f7  memcg: count oom kills
match  d6d2a770a103  44a46a27faa7  ms/memcg: port memory.high
match  6c61e9ce316e  c006bc3ec757  ms/memcg: do not call high reclaim if !__GFP_WAIT
match  8d5df24810a1  016705acf9c9  ms/memcg: issue memory.high reclaim after refilling percpu stock
match  36e2646c41b0  4feb2eaa4118  ms/headers: Support GCC 5
match  6a5b7d99fdf3  070251f8d192  mm: Port diff-mm-add-sysctl-vm.force_scan_thresh
match  dc72c94effd5  d70b69ff89e7  mm/compaction: fix too_many_isolated()
match  9efd946925d5  eef6c7bd7cb3  ms/mm/vmscan: never isolate more pages than necessary
match  8cf77419efa5  ac05974348a5  ms/mm/vmalloc: use wrapper function get_vm_area_size to caculate size of vm area
match  d70fd57f1916  7b4b2daf0f20  ms/MIPS: Use NUMA_NO_NODE instead of -1 for node ID.
match  951ee8caa20a  ee93c4af5551  ms/mm: move slab related stuff from util.c to slab_common.c
match  4bbe0a36ab1c  8353a497db4e  ms/mm: slub: SLUB_DEBUG=n: use the same alloc/free hooks as for SLUB_DEBUG=y
match  b885bdccf949  879b54e72bed  ms/kasan: add kernel address sanitizer infrastructure
match  14bc566c483e  f5b48ddc23dc  ms/kasan: disable memory hotplug
match  edf4857389fc  38019a18ba10  ms/x86_64: add KASan support
match  7c6dac6f42a6  c58b2e36be97  ms/mm: page_alloc: add kasan hooks on alloc and free paths
match  b210a8ef94d4  85ac24500b25  ms/mm: slub: introduce virt_to_obj function
match  d84eff68dbe3  cf9afefe7f25  ms/mm: slub: share object_err function
match  ad4ea599db51  4d5465a41291  ms/mm: slub: introduce metadata_access_enable()/metadata_access_disable()
match  6d93a2d0b16c  c3ee1e14687d  ms/mm: slub: add kernel address sanitizer support for slub allocator
match  63afcfb97f7f  1a99c64632a5  ms/fs: dcache: manually unpoison dname after allocation to shut up kasan's reports
match  dc6a9d87f090  df7b6f8fe7ad  ms/kmemleak: disable kasan instrumentation for kmemleak
